STATE,COUNTY,COUNTYFIPS,NRI_ID,POPULATION,AREA,RISK_RATNG
Indiana,MONROE,105,C18105,139535,415.47385581,Relatively Low
Indiana,MONTGOMERY,107,C18107,37923,510.54831516,Relatively Low
Indiana,MORGAN,109,C18109,71729,413.56177824,Relatively Low
Indiana,NEWTON,111,C18111,13806,407.50683987,Very Low
Indiana,NOBLE,113,C18113,47434,421.64693181,Relatively Low
Indiana,OHIO,115,C18115,5935,88.33357728,Very Low
Indiana,ORANGE,117,C18117,19861,412.31277282,Very Low
Indiana,OWEN,119,C18119,21316,391.74642624,Very Low
Indiana,PARKE,121,C18121,16156,454.53621681,Very Low
Indiana,PERRY,123,C18123,19166,390.21051498,Very Low
Indiana,PIKE,125,C18125,12239,344.53778775,Very Low
Indiana,PORTER,127,C18127,173161,527.0956863900001,Relatively Low
Indiana,POSEY,129,C18129,25205,423.85493670000005,Relatively Low
Indiana,PULASKI,131,C18131,12514,438.92067297000006,Very Low
Indiana,PUTNAM,133,C18133,36701,487.56699381,Very Low
Indiana,RANDOLPH,135,C18135,24502,457.8900541800001,Very Low
Indiana,RIPLEY,137,C18137,28944,452.58494424,Relatively Low
Indiana,RUSH,139,C18139,16749,412.58399052,Very Low
Indiana,ST. JOSEPH,141,C18141,272680,466.0433992500001,Relatively Low
Indiana,SCOTT,143,C18143,24384,194.69392644,Very Low
Indiana,SHELBY,145,C18145,45055,416.92331655,Relatively Low
Indiana,SPENCER,147,C18147,19789,405.56234823,Very Low
Indiana,STARKE,149,C18149,23365,315.35749284,Very Low
Indiana,STEUBEN,151,C18151,34413,325.72175649,Very Low
Indiana,SULLIVAN,153,C18153,20808,458.7002862000001,Very Low
Indiana,SWITZERLAND,155,C18155,9726,225.8326551,Very Low
Indiana,TIPPECANOE,157,C18157,186025,508.32378558,Relatively Low
Indiana,TIPTON,159,C18159,15348,263.19759414000004,Very Low
Indiana,UNION,161,C18161,7087,166.84476705,Very Low
Indiana,VANDERBURGH,163,C18163,180120,239.25029544,Relatively Moderate
Indiana,VERMILLION,165,C18165,15439,262.53645873,Very Low
Indiana,VIGO,167,C18167,106114,414.59400879,Relatively Low
Indiana,WABASH,169,C18169,30942,425.22565917,Very Low
Indiana,WARREN,171,C18171,8438,370.10481105,Very Low
Indiana,WARRICK,173,C18173,63877,394.99896345,Relatively Low
Indiana,WASHINGTON,175,C18175,28144,521.80950471,Relatively Low
Indiana,WAYNE,177,C18177,66531,408.42408516,Relatively Low
Indiana,WELLS,179,C18179,28178,373.98568428,Very Low
Indiana,WHITE,181,C18181,24684,513.81449925,Very Low
Indiana,WHITLEY,183,C18183,34144,341.32585422,Very Low
Iowa,ADAIR,1,C19001,7418,576.0308568300001,Very Low
Iowa,ADAMS,3,C19003,3704,429.80111109,Very Low
Iowa,ALLAMAKEE,5,C19005,14052,665.4217849500001,Very Low
Iowa,APPANOOSE,7,C19007,12311,521.4630252000001,Very Low
Iowa,AUDUBON,9,C19009,5674,447.88256487,Very Low
Iowa,BENTON,11,C19011,25558,725.61613137,Relatively Low
Iowa,BLACK HAWK,13,C19013,131044,578.4604519200001,Relatively Low
Iowa,BOONE,15,C19015,26715,579.41850018,Very Low
Iowa,BREMER,17,C19017,24970,443.84029794,Very Low
Iowa,BUCHANAN,19,C19019,20565,578.88080484,Very Low
Iowa,BUENA VISTA,21,C19021,20823,586.08420273,Relatively Low
Iowa,BUTLER,23,C19023,14334,587.63086668,Very Low
Iowa,CALHOUN,25,C19025,9927,577.8896779500001,Relatively Low
Iowa,CARROLL,27,C19027,20756,576.03879801,Relatively Low
Iowa,CASS,29,C19029,13124,570.65175258,Very Low
Iowa,CEDAR,31,C19031,18505,587.80197996,Very Low
Iowa,CERRO GORDO,33,C19033,43117,580.92435102,Relatively Low
Iowa,CHEROKEE,35,C19035,11649,582.8956773900001,Very Low
Iowa,CHICKASAW,37,C19037,12002,510.76274535,Very Low
Iowa,CLARKE,39,C19039,9747,436.0583565,Very Low
Iowa,CLAY,41,C19041,16377,578.3723840700001,Relatively Low
Iowa,CLAYTON,43,C19043,17028,800.6667275100002,Relatively Low
Iowa,CLINTON,45,C19045,46429,717.3448035,Relatively Low
Iowa,CRAWFORD,47,C19047,16525,722.25548187,Relatively Low
Iowa,DALLAS,49,C19049,99673,597.57663303,Relatively Low
Iowa,DAVIS,51,C19051,9094,509.95074507,Very Low
Iowa,DECATUR,53,C19053,7645,538.8661332600001,Very Low
Iowa,DELAWARE,55,C19055,17486,584.75772225,Relatively Low
Iowa,DES MOINES,57,C19057,38895,434.11335669,Relatively Low
Iowa,DICKINSON,59,C19059,17612,408.03952332,Very Low
Iowa,DUBUQUE,61,C19061,99148,622.6844352300001,Relatively Low
Iowa,EMMET,63,C19063,9388,406.5847071,Very Low
Iowa,FAYETTE,65,C19065,19509,738.7230591,Relatively Low
Iowa,FLOYD,67,C19067,15615,506.41338267,Very Low
Iowa,FRANKLIN,69,C19069,10019,588.40799472,Very Low
Iowa,FREMONT,71,C19071,6605,521.85398967,Very Low
Iowa,GREENE,73,C19073,8769,577.0279741200001,Very Low
Iowa,GRUNDY,75,C19075,12329,506.95796151,Very Low
Iowa,GUTHRIE,77,C19077,10623,599.04477204,Relatively Low
Iowa,HAMILTON,79,C19079,15039,583.31587002,Very Low
Iowa,HANCOCK,81,C19081,10795,578.8226429700001,Very Low
Iowa,HARDIN,83,C19083,16876,575.7499000500001,Relatively Low
Iowa,HARRISON,85,C19085,14559,708.7164926400001,Relatively Low
Iowa,HENRY,87,C19087,20465,440.92425897,Very Low
Iowa,HOWARD,89,C19089,9449,478.38738519,Very Low
Iowa,HUMBOLDT,91,C19091,9597,440.07264873,Very Low
Iowa,IDA,93,C19093,7001,436.41245895,Very Low
Iowa,IOWA,95,C19095,16661,593.4234290400001,Relatively Low
Iowa,JACKSON,97,C19097,19475,656.1648533700001,Relatively Low
Iowa,JASPER,99,C19099,37808,740.3523125700002,Relatively Low
Iowa,JEFFERSON,101,C19101,15635,441.29460609,Very Low
Iowa,JOHNSON,103,C19103,152809,629.3533896,Relatively Moderate
Iowa,JONES,105,C19105,20631,582.9046302300001,Relatively Low
Iowa,KEOKUK,107,C19107,10033,585.7803416400001,Very Low
Iowa,KOSSUTH,109,C19109,14815,984.16008678,Relatively Low
Iowa,LEE,111,C19111,33538,544.32897714,Relatively Low
Iowa,LINN,113,C19113,230253,731.98462623,Relatively Moderate
Iowa,LOUISA,115,C19115,10837,421.73863758,Relatively Low
Iowa,LUCAS,117,C19117,8623,438.87133251,Very Low
Iowa,LYON,119,C19119,11934,593.71319826,Very Low
Iowa,MADISON,121,C19121,16548,567.8333271,Very Low
Iowa,MAHASKA,123,C19123,22167,579.18613155,Very Low
Iowa,MARION,125,C19125,33404,576.2670041700001,Very Low
Iowa,MARSHALL,127,C19127,40092,578.9858685,Relatively Low
Iowa,MILLS,129,C19129,14475,445.09017657,Very Low
Iowa,MITCHELL,131,C19131,10556,474.42981417,Very Low
Iowa,MONONA,133,C19133,8738,705.9897546000001,Very Low
Iowa,MONROE,135,C19135,7577,438.68204523,Very Low
Iowa,MONTGOMERY,137,C19137,10330,429.31832463,Very Low
Iowa,MUSCATINE,139,C19139,43233,453.65845863,Relatively Low
Iowa,O'BRIEN,141,C19141,14182,578.9945479500001,Relatively Low
Iowa,OSCEOLA,143,C19143,6192,403.42733574,Relatively Low
Iowa,PAGE,145,C19145,15202,540.87409584,Very Low
Iowa,PALO ALTO,147,C19147,8984,575.1834192,Very Low
Iowa,PLYMOUTH,149,C19149,25687,872.3879221200002,Very Low
Iowa,POCAHONTAS,151,C19151,7078,584.49835821,Very Low
Iowa,POLK,153,C19153,492316,597.73073763,Relatively Moderate
Iowa,POTTAWATTAMIE,155,C19155,93646,968.82314997,Relatively Moderate
Iowa,POWESHIEK,157,C19157,18662,591.98377524,Relatively Low
Iowa,RINGGOLD,159,C19159,4653,544.30563798,Very Low
Iowa,SAC,161,C19161,9814,584.1691592100001,Relatively Low
Iowa,SCOTT,163,C19163,174636,472.93736061,Relatively Low
Iowa,SHELBY,165,C19165,11738,597.3226942800001,Very Low
Iowa,SIOUX,167,C19167,35872,776.7565696800002,Relatively Low
Iowa,STORY,169,C19169,98533,579.44051373,Relatively Low
Iowa,TAMA,171,C19171,17081,729.37016763,Relatively Low
Iowa,TAYLOR,173,C19173,5889,540.0533736,Very Low
Iowa,UNION,175,C19175,12125,430.09654584,Very Low
Iowa,VAN BUREN,177,C19177,7203,495.4896230700001,Very Low
Iowa,WAPELLO,179,C19179,35423,440.42290071,Relatively Low
Iowa,WARREN,181,C19181,52398,578.91383823,Very Low
Iowa,WASHINGTON,183,C19183,22565,576.6530530800001,Relatively Low
Iowa,WAYNE,185,C19185,6492,532.43970429,Very Low
Iowa,WEBSTER,187,C19187,36988,725.76671232,Relatively Low
Iowa,WINNEBAGO,189,C19189,10679,405.77316195,Very Low
Iowa,WINNESHIEK,191,C19191,20051,697.0908149400001,Very Low
Iowa,WOODBURY,193,C19193,105853,886.6980107700001,Relatively Moderate
Iowa,WORTH,195,C19195,7443,405.99938184,Very Low
Iowa,WRIGHT,197,C19197,12937,588.10616982,Very Low
Kansas,ALLEN,1,C20001,12525,510.42660396,Very Low
Kansas,ANDERSON,3,C20003,7830,589.62683052,Very Low
Kansas,ATCHISON,5,C20005,16341,438.19918623,Very Low
Kansas,BARBER,7,C20007,4227,1147.63439193,Very Low
Kansas,BARTON,9,C20009,25485,909.72659115,Relatively Low
Kansas,BOURBON,11,C20011,14356,645.54340344,Very Low
Kansas,BROWN,13,C20013,9503,577.8810261900001,Very Low
Kansas,BUTLER,15,C20015,67340,1461.13039878,Relatively Low
Kansas,CHASE,17,C20017,2564,785.57304657,Very Low
Kansas,CHAUTAUQUA,19,C20019,3379,651.2757849000001,Very Low
Kansas,CHEROKEE,21,C20021,19341,596.98957227,Relatively Low
Kansas,CHEYENNE,23,C20023,2616,1031.25357738,Very Low
Kansas,CLARK,25,C20025,1991,987.05244066,Very Low
Kansas,CLAY,27,C20027,8117,662.2264720500001,Very Low
Kansas,CLOUD,29,C20029,9027,725.23875021,Very Low
Kansas,COFFEY,31,C20031,8345,660.69693495,Very Low
Kansas,COMANCHE,33,C20033,1686,797.66124516,Very Low
Kansas,COWLEY,35,C20035,34541,1143.85873134,Relatively Low
Kansas,CRAWFORD,37,C20037,38964,601.01842593,Relatively Low
Kansas,DECATUR,39,C20039,2755,903.17409117,Very Low
Kansas,DICKINSON,41,C20041,18394,860.5458490200001,Very Low
Kansas,DONIPHAN,43,C20043,7510,402.29664735,Very Low
Kansas,DOUGLAS,45,C20045,118666,479.42822577,Relatively Low
Kansas,EDWARDS,47,C20047,2905,628.25320662,Very Low
Kansas,ELK,49,C20049,2483,657.0321638400001,Very Low
Kansas,ELLIS,51,C20051,28929,909.4641582,Very Low
Kansas,ELLSWORTH,53,C20053,6367,730.58732175,Very Low
Kansas,FINNEY,55,C20055,38446,1315.81094697,Relatively Low
Kansas,FORD,57,C20057,34255,1110.17618322,Relatively Low
Kansas,FRANKLIN,59,C20059,25975,582.96251091,Relatively Low
Kansas,GEARY,61,C20061,36621,408.66755124,Relatively Low
Kansas,GOVE,63,C20063,2718,1082.58045129,Very Low
Kansas,GRAHAM,65,C20065,2412,907.8315519,Very Low
Kansas,GRANT,67,C20067,7345,580.95070566,Very Low
Kansas,GRAY,69,C20069,5646,878.07310968,Very Low
Kansas,GREELEY,71,C20071,1275,786.26258373,Very Low
Kansas,GREENWOOD,73,C20073,6011,1164.26257623,Very Low
Kansas,HAMILTON,75,C20075,2518,1007.7021435,Very Low
Kansas,HARPER,77,C20077,5481,810.88395336,Very Low
Kansas,HARVEY,79,C20079,34024,546.1811394,Relatively Low
Kansas,HASKELL,81,C20081,3754,583.70637702,Very Low
Kansas,HODGEMAN,83,C20083,1723,868.99624266,Very Low
Kansas,JACKSON,85,C20085,13228,664.66407618,Very Low
Kansas,JEFFERSON,87,C20087,18344,562.29718818,Very Low
Kansas,JEWELL,89,C20089,2931,923.59048509,Very Low
Kansas,JOHNSON,91,C20091,609569,484.76949768,Relatively Moderate
Kansas,KEARNY,93,C20093,3977,879.77380218,Very Low
Kansas,KINGMAN,95,C20095,7470,875.40844833,Very Low
Kansas,KIOWA,97,C20097,2453,730.16758269,Very Low
Kansas,LABETTE,99,C20099,20166,659.7110972400001,Relatively Low
Kansas,LANE,101,C20101,1571,724.8662616,Very Low
Kansas,LEAVENWORTH,103,C20103,81853,473.67721323,Relatively Low
Kansas,LINCOLN,105,C20105,2939,727.73027574,Very Low
Kansas,LINN,107,C20107,9589,612.51681426,Very Low
Kansas,LOGAN,109,C20109,2760,1083.93259845,Very Low
Kansas,LYON,111,C20111,32153,864.05281833,Relatively Low
Kansas,MCPHERSON,113,C20113,30217,909.69479562,Relatively Low
Kansas,MARION,115,C20115,11817,963.36066489,Relatively Low
Kansas,MARSHALL,117,C20117,10038,914.23253922,Very Low
Kansas,MEADE,119,C20119,4051,989.2274554500002,Very Low
Kansas,MIAMI,121,C20121,34178,596.2141851900001,Relatively Low
Kansas,MITCHELL,123,C20123,5793,726.41903529,Very Low
Kansas,MONTGOMERY,125,C20125,31479,658.05873783,Relatively Low
Kansas,MORRIS,127,C20127,5370,709.98506397,Very Low
Kansas,MORTON,129,C20129,2694,737.29555692,Very Low
Kansas,NEMAHA,131,C20131,10273,726.7000182,Very Low
Kansas,NEOSHO,133,C20133,15904,583.62745077,Relatively Low
Kansas,NESS,135,C20135,2686,1085.84959275,Very Low
Kansas,NORTON,137,C20137,5450,890.1922309800002,Very Low
Kansas,OSAGE,139,C20139,15742,727.1122310400002,Very Low
Kansas,OSBORNE,141,C20141,3496,903.4003691700002,Very Low
Kansas,OTTAWA,143,C20143,5735,728.61781434,Very Low
Kansas,PAWNEE,145,C20145,6253,762.26423832,Very Low
Kansas,PHILLIPS,147,C20147,4978,903.58671741,Very Low
Kansas,POTTAWATOMIE,149,C20149,25328,870.3456087300002,Very Low
Kansas,PRATT,151,C20151,9150,743.15002671,Very Low
Kansas,RAWLINS,153,C20153,2548,1080.37458165,Very Low
Kansas,RENO,155,C20155,61884,1284.95229564,Relatively Moderate
Kansas,REPUBLIC,157,C20157,4674,727.72064625,Very Low
Kansas,RICE,159,C20159,9411,735.313332,Very Low
Kansas,RILEY,161,C20161,71953,628.33881318,Relatively Low
Kansas,ROOKS,163,C20163,4918,904.18241667,Very Low
Kansas,RUSH,165,C20165,2952,725.2214888100002,Very Low
Kansas,RUSSELL,167,C20167,6677,908.51655726,Very Low
Kansas,SALINE,169,C20169,54303,728.59419399,Relatively Low
Kansas,SCOTT,171,C20171,5151,724.9487376300002,Very Low
Kansas,SEDGWICK,173,C20173,523609,1019.30817261,Relatively Moderate
Kansas,SEWARD,175,C20175,21948,646.87535211,Relatively Low
Kansas,SHAWNEE,177,C20177,178851,561.3401196,Relatively Low
Kansas,SHERIDAN,179,C20179,2447,905.25460194,Very Low
Kansas,SHERMAN,181,C20181,5926,1066.93918422,Very Low
Kansas,SMITH,183,C20183,3570,906.01915755,Very Low
Kansas,STAFFORD,185,C20185,4061,802.94181747,Very Low
Kansas,STANTON,187,C20187,2083,687.28995738,Very Low
Kansas,STEVENS,189,C20189,5227,734.78295618,Very Low
Kansas,SUMNER,191,C20191,22359,1196.91723918,Relatively Low
Kansas,THOMAS,193,C20193,7930,1085.6482143,Very Low
Kansas,TREGO,195,C20195,2803,908.70362817,Very Low
Kansas,WABAUNSEE,197,C20197,6861,807.75477822,Very Low
Kansas,WALLACE,199,C20199,1512,922.93079619,Very Low
Kansas,WASHINGTON,201,C20201,5513,907.7459839500002,Very Low
Kansas,WICHITA,203,C20203,2136,725.8446717600002,Very Low
Kansas,WILSON,205,C20205,8607,580.87945656,Very Low
Kansas,WOODSON,207,C20207,3111,510.35356983,Very Low
Kansas,WYANDOTTE,209,C20209,169235,157.77098142,Relatively Moderate
Kentucky,ADAIR,1,C21001,18884,416.55685773,Very Low
Kentucky,ALLEN,3,C21003,20559,355.41514242,Very Low
Kentucky,ANDERSON,5,C21005,23852,206.34323346,Very Low
Kentucky,BALLARD,7,C21007,7718,276.74750337,Very Low
Kentucky,BARREN,9,C21009,44465,505.04735424,Relatively Low
Kentucky,BATH,11,C21011,12731,286.87137492,Very Low
Kentucky,BELL,13,C21013,24010,364.76213319,Relatively Low
Kentucky,BOONE,15,C21015,135968,259.09409448,Relatively Low
Kentucky,BOURBON,17,C21017,20246,294.55495914,Very Low
Kentucky,BOYD,19,C21019,48202,163.65312756,Very Low
Kentucky,BOYLE,21,C21021,30559,184.68629322,Very Low
Kentucky,BRACKEN,23,C21023,8392,211.06027254,Very Low
Kentucky,BREATHITT,25,C21025,13610,500.26755519000005,Very Low
Kentucky,BRECKINRIDGE,27,C21027,20420,591.50678301,Relatively Low
Kentucky,BULLITT,29,C21029,82200,303.29580684,Relatively Low
Kentucky,BUTLER,31,C21031,12364,435.83086248,Very Low
Kentucky,CALDWELL,33,C21033,12649,351.66285648,Relatively Low
Kentucky,CALLOWAY,35,C21035,37069,414.84256983,Relatively Low
Kentucky,CAMPBELL,37,C21037,92960,161.01571941,Relatively Low
Kentucky,CARLISLE,39,C21039,4826,200.98855374,Very Low
Kentucky,CARROLL,41,C21041,10774,138.65178678,Very Low
Kentucky,CARTER,43,C21043,26602,416.27651988,Relatively Low
Kentucky,CASEY,45,C21045,15941,450.24095142,Very Low
Kentucky,CHRISTIAN,47,C21047,72692,731.35199085,Relatively Moderate
Kentucky,CLARK,49,C21049,36972,257.73218445000003,Relatively Low
Kentucky,CLAY,51,C21051,20339,475.88780733,Very Low
Kentucky,CLINTON,53,C21053,9252,207.49109784,Very Low
Kentucky,CRITTENDEN,55,C21055,8989,375.04364898,Very Low
Kentucky,CUMBERLAND,57,C21057,5881,314.04628554000004,Very Low
Kentucky,DAVIESS,59,C21059,103266,481.28095392000006,Relatively Moderate
Kentucky,EDMONSON,61,C21061,12126,311.11333734000004,Very Low
Kentucky,ELLIOTT,63,C21063,7354,237.69881889,Very Low
Kentucky,ESTILL,65,C21065,14163,258.19025076,Very Low
Kentucky,FAYETTE,67,C21067,322301,288.41986797000004,Relatively Moderate
Kentucky,FLEMING,69,C21069,15067,354.86488323000003,Very Low
Kentucky,FLOYD,71,C21071,35808,399.69999927,Relatively Low
Kentucky,FRANKLIN,73,C21073,51521,214.14846999,Relatively Low
Kentucky,FULTON,75,C21075,6515,233.00288622,Relatively Low
Kentucky,GALLATIN,77,C21077,8687,105.6896685,Very Low
Kentucky,GARRARD,79,C21079,16946,236.3051496,Very Low
Kentucky,GRANT,81,C21081,24887,263.40644967,Very Low
Kentucky,GRAVES,83,C21083,36623,562.4084661,Relatively Moderate
Kentucky,GRAYSON,85,C21085,26385,516.18637317,Very Low
Kentucky,GREEN,87,C21087,11095,291.7066932,Very Low
Kentucky,GREENUP,89,C21089,35905,358.02673647,Very Low
Kentucky,HANCOCK,91,C21091,9093,200.93107788,Very Low
Kentucky,HARDIN,93,C21093,110665,636.48598689,Relatively Low
Kentucky,HARLAN,95,C21095,26728,472.87796829,Very Low
Kentucky,HARRISON,97,C21097,18663,313.00829937000003,Very Low
Kentucky,HART,99,C21099,19277,422.06688966,Very Low
Kentucky,HENDERSON,101,C21101,44764,470.2525300200001,Relatively Low
Kentucky,HENRY,103,C21103,15661,294.06089505,Very Low
Kentucky,HICKMAN,105,C21105,4509,255.59429688000003,Very Low
Kentucky,HOPKINS,107,C21107,45395,560.01224643,Relatively Low
Kentucky,JACKSON,109,C21109,12923,350.0089398,Very Low
Kentucky,JEFFERSON,111,C21111,782833,401.61616404,Relatively High
Kentucky,JESSAMINE,113,C21113,52980,176.29458327,Relatively Low
Kentucky,JOHNSON,115,C21115,22621,266.80217694000004,Very Low
Kentucky,KENTON,117,C21117,168969,165.96692853,Relatively Low
Kentucky,KNOTT,119,C21119,14224,356.41354515,Very Low
Kentucky,KNOX,121,C21121,30106,391.66408983,Very Low
Kentucky,LARUE,123,C21123,14854,266.29689372,Very Low
Kentucky,LAUREL,125,C21125,62486,448.17242379,Relatively Low
Kentucky,LAWRENCE,127,C21127,16265,424.30843299,Very Low
Kentucky,LEE,129,C21129,7383,213.39129279,Very Low
Kentucky,LESLIE,131,C21131,10414,408.4843347,Very Low
Kentucky,LETCHER,133,C21133,21438,342.45584685,Very Low
Kentucky,LEWIS,135,C21135,13058,500.15329143,Very Low
Kentucky,LINCOLN,137,C21137,24271,339.78859512,Very Low
Kentucky,LIVINGSTON,139,C21139,8878,345.60884631000005,Very Low
Kentucky,LOGAN,141,C21141,27382,562.65425307,Relatively Low
Kentucky,LYON,143,C21143,8663,259.12154346,Very Low
Kentucky,MCCRACKEN,145,C21145,67799,270.642216,Relatively Moderate
Kentucky,MCCREARY,147,C21147,16846,435.29736822,Very Low
Kentucky,MCLEAN,149,C21149,9152,258.82257453,Very Low
Kentucky,MADISON,151,C21151,92690,447.73415817,Relatively Low
Kentucky,MAGOFFIN,153,C21153,11613,312.27839955,Very Low
Kentucky,MARION,155,C21155,19521,350.35865787,Very Low
Kentucky,MARSHALL,157,C21157,31629,343.60468779,Relatively Low
Kentucky,MARTIN,159,C21159,11285,232.93409529,Very Low
Kentucky,MASON,161,C21161,17117,248.89837167,Very Low
Kentucky,MEADE,163,C21163,29934,327.67984041,Very Low
Kentucky,MENIFEE,165,C21165,6070,208.01348178,Very Low
Kentucky,MERCER,167,C21167,22629,255.86506842,Very Low
Kentucky,METCALFE,169,C21169,10286,294.12958146,Very Low
Kentucky,MONROE,171,C21171,11296,335.40888771000004,Very Low
Kentucky,MONTGOMERY,173,C21173,28088,200.84563902,Very Low
Kentucky,MORGAN,175,C21175,13682,387.66163254,Very Low
Kentucky,MUHLENBERG,177,C21177,30928,484.23964953,Relatively Low
Kentucky,NELSON,179,C21179,46724,428.35742742,Relatively Low
Kentucky,NICHOLAS,181,C21181,7537,198.80949972,Very Low
Kentucky,OHIO,183,C21183,23745,602.2465944300001,Relatively Low
Kentucky,OLDHAM,185,C21185,67573,198.32511816,Relatively Low
Kentucky,OWEN,187,C21187,11258,357.82282536,Very Low
Kentucky,OWSLEY,189,C21189,4051,200.29181328,Very Low
Kentucky,PENDLETON,191,C21191,14625,284.75567328,Relatively Low
Kentucky,PERRY,193,C21193,28413,346.06814073000004,Very Low
Kentucky,PIKE,195,C21195,58572,796.52767038,Relatively Low
Kentucky,POWELL,197,C21197,13107,181.93972836,Very Low
Kentucky,PULASKI,199,C21199,64950,683.99024538,Relatively Low
Kentucky,ROBERTSON,201,C21201,2193,101.11917192,Very Low
Kentucky,ROCKCASTLE,203,C21203,16028,321.30737301,Very Low
Kentucky,ROWAN,205,C21205,24652,289.15495245,Very Low
Kentucky,RUSSELL,207,C21207,17977,285.73134252,Very Low
Kentucky,SCOTT,209,C21209,57141,288.29394594,Relatively Low
Kentucky,SHELBY,211,C21211,47942,389.55685665,Relatively Low
Kentucky,SIMPSON,213,C21213,19560,238.85244084,Very Low
Kentucky,SPENCER,215,C21215,19456,193.59601287,Very Low
Kentucky,TAYLOR,217,C21217,25965,279.61585665,Very Low
Kentucky,TODD,219,C21219,12230,380.86258899,Relatively Low
Kentucky,TRIGG,221,C21221,14047,486.18833172,Relatively Low
Kentucky,TRIMBLE,223,C21223,8470,157.55274093,Very Low
Kentucky,UNION,225,C21225,13662,366.87977625,Relatively Low
Kentucky,WARREN,227,C21227,134482,553.09217418,Relatively Moderate
Kentucky,WASHINGTON,229,C21229,11998,304.23967704,Very Low
Kentucky,WAYNE,231,C21231,19533,489.05008152,Very Low
Kentucky,WEBSTER,233,C21233,12998,339.04408863000003,Relatively Low
Kentucky,WHITLEY,235,C21235,36626,449.61225348,Relatively Low
Kentucky,WOLFE,237,C21237,6562,225.00047505,Very Low
Kentucky,WOODFORD,239,C21239,26870,193.95460617,Very Low
Louisiana,ACADIA,1,C22001,57475,664.17335439,Relatively Moderate
Louisiana,ALLEN,3,C22003,22708,773.85612447,Relatively Low
Louisiana,ASCENSION,5,C22005,126426,305.754813,Relatively High
Louisiana,ASSUMPTION,7,C22007,21017,373.66479111,Relatively Moderate
Louisiana,AVOYELLES,9,C22009,39654,874.3726859400001,Relatively Low
Louisiana,BEAUREGARD,11,C22011,36508,1177.72084872,Relatively Low
Louisiana,BIENVILLE,13,C22013,12958,830.44391703,Very Low
Louisiana,BOSSIER,15,C22015,128536,875.66611821,Relatively Moderate
Louisiana,CADDO,17,C22017,237695,946.49572095,Relatively Moderate
Louisiana,CALCASIEU,19,C22019,216652,1105.21027383,Relatively High
Louisiana,CALDWELL,21,C22021,9627,546.46902648,Very Low
Louisiana,CAMERON,23,C22023,5615,1956.27510156,Relatively Low
Louisiana,CATAHOULA,25,C22025,8891,746.90152641,Very Low
Louisiana,CLAIBORNE,27,C22027,14160,775.07887899,Very Low
Louisiana,CONCORDIA,29,C22029,18648,754.9164573600002,Relatively Low
Louisiana,DE SOTO,31,C22031,26713,903.62291916,Relatively Low
Louisiana,EAST BATON ROUGE,33,C22033,456512,475.09353372,Relatively High
Louisiana,EAST CARROLL,35,C22035,7455,447.13662708,Very Low
Louisiana,EAST FELICIANA,37,C22037,19513,460.26767943,Relatively Low
Louisiana,EVANGELINE,39,C22039,32319,686.5363276200001,Relatively Low
Louisiana,FRANKLIN,41,C22041,19763,641.54053275,Relatively Low
Louisiana,GRANT,43,C22043,22122,671.52305142,Very Low
Louisiana,IBERIA,45,C22045,69859,1040.51043369,Relatively Moderate
Louisiana,IBERVILLE,47,C22047,30214,659.54283876,Relatively Low
Louisiana,JACKSON,49,C22049,15021,586.29826398,Very Low
Louisiana,JEFFERSON,51,C22051,440590,648.5184306900001,Relatively High
Louisiana,JEFFERSON DAVIS,53,C22053,32235,665.3778530100001,Relatively Moderate
Louisiana,LAFAYETTE,55,C22055,241618,271.98862743,Relatively High
Louisiana,LAFOURCHE,57,C22057,97393,1483.2538032,Relatively Moderate
Louisiana,LASALLE,59,C22059,14762,669.2473554000001,Very Low
Louisiana,LINCOLN,61,C22061,48370,477.13773939,Relatively Low
Louisiana,LIVINGSTON,63,C22063,142163,698.42296446,Relatively High
Louisiana,MADISON,65,C22065,10010,657.1754190300001,Relatively Low
Louisiana,MOREHOUSE,67,C22067,25583,814.24151757,Relatively Low
Louisiana,NATCHITOCHES,69,C22069,37330,1312.67208501,Relatively Low
Louisiana,ORLEANS,71,C22071,383606,353.37796923,Relatively High
Louisiana,OUACHITA,73,C22073,160298,638.0890113,Relatively Moderate
Louisiana,PLAQUEMINES,75,C22075,23448,2593.1536515300004,Relatively Low
Louisiana,POINTE COUPEE,77,C22077,20697,596.31659529,Relatively Low
Louisiana,RAPIDES,79,C22079,129664,1375.26545832,Relatively Moderate
Louisiana,RED RIVER,81,C22081,7602,406.26798927,Very Low
Louisiana,RICHLAND,83,C22083,19986,570.10301946,Relatively Low
Louisiana,SABINE,85,C22085,22039,1021.74586917,Relatively Low
Louisiana,ST. BERNARD,87,C22087,43709,2176.96207443,Relatively Moderate
Louisiana,ST. CHARLES,89,C22089,52479,400.91335947,Relatively Moderate
Louisiana,ST. HELENA,91,C22091,10911,413.74135179,Relatively Low
Louisiana,ST. JAMES,93,C22093,20169,255.38444022,Relatively Low
Louisiana,ST. JOHN THE BAPTIST,95,C22095,42466,414.15067005,Relatively Moderate
Louisiana,ST. LANDRY,97,C22097,82428,948.57264762,Relatively Moderate
Louisiana,ST. MARTIN,99,C22099,51686,824.98006149,Relatively Moderate
Louisiana,ST. MARY,101,C22101,49313,1131.02770989,Relatively Moderate
Louisiana,ST. TAMMANY,103,C22103,263870,1106.68385568,Relatively High
Louisiana,TANGIPAHOA,105,C22105,132858,852.46780359,Relatively High
